"treated_id","control_id"
"CA3541611826720060805_A","CA3780411863020060914_C1"
"CA3541611826720060805_A","CA3883512314319880816_C1"
"CA3541611826720060805_A","CA4180412341220070710_C1"
"CA3541611826720060805_A","CA3790211905120100726_C1"
"CA3541611826720060805_A","CA3360811688220040717_C1"
"CA3541611826720060805_A","CA3998112259119840712_C1"
"CA3541611826720060805_A","CA3463412033019970820_C1"
"CA3541611826720060805_A","CA3534111823820120810_C1"
"CA3541611826720060805_A","CA3920712310319951004_C1"
"CA3541611826720060805_A","CA3381411748319980831_C1"
"CA3542712003119940703_A","CA3398411985619990615_C1"
"CA3542712003119940703_A","CA4179312283119870830_C1"
"CA3542712003119940703_A","CA3705511853620020826_C1"
"CA3542712003119940703_A","CA4199712363419870830_C1"
"CA3542712003119940703_A","CA3586312104320090826_C1"
"CA3542712003119940703_A","CA4090212304019870830_C1"
"CA3542712003119940703_A","CA4072112286319940712_C1"
"CA3542712003119940703_A","CA3589912013419840525_C1"
"CA3542712003119940703_A","CA3655011744919840630_C1"
"CA3542712003119940703_A","CA4177812162219990823_C1"
"CA3542712003119940703_A","CA3431911917319871111_C1"
"CA3542712003119940703_A","CA3621211899819880622_C1"
"CA3542712003119940703_A","CA4030012273420050810_C1"
"CA3542712003119940703_A","CA3708212221420090812_C1"
"CA3542712003119940703_A","CA4024312331620110923_C1"
"CA3542712003119940703_A","CA4162412008719990925_C1"
"CA3542712003119940703_A","CA3780511961320140717_C1"
"CA3542712003119940703_A","CA3372911711819960829_C1"
"CA3542712003119940703_A","CA3604211878120070706_C1"
"CA3542712003119940703_A","CA4170412201220090719_C1"
"CA3543811731619960608_A","CA3801412057319960812_C1"
"CA3543811731619960608_A","CA4177812162219990823_C1"
"CA3543811731619960608_A","CA3421511829520050929_C1"
"CA3543811731619960608_A","CA3698911976620080610_C1"
"CA3543811731619960608_A","CA3776911967520120616_C1"
"CA3543811731619960608_A","CA3365811690720100717_C1"
"CA3543811731619960608_A","CA3656512122619990817_C1"
"CA3543811731619960608_A","CA3335711682319880602_C1"
"CA3543811731619960608_A","CA3599412057519850706_C1"
"CA3543811731619960608_A","CA4165512145820110608_C1"
"CA3543811731619960608_A","CA3630012029019870514_C1"
"CA3543811731619960608_A","CA3826112094020010613_C1"
"CA3543811731619960608_A","CA3715812157619850708_C1"
"CA3543811731619960608_A","CA3515111961720000722_C1"
"CA3543811731619960608_A","CA3856111972120100725_C1"
"CA3543811731619960608_A","CA3939212114620100827_C1"
"CA3543811731619960608_A","CA3454212045819981006_C1"
"CA3543811731619960608_A","CA3398411985619990615_C1"
"CA3543811731619960608_A","CA3604211878120070706_C1"
"CA3543811731619960608_A","CA3676311859919900713_C1"
"CA3547311855319880811_A","CA3445211772619840706_C1"
"CA3547311855319880811_A","CA4162412008719990925_C1"
"CA3547311855319880811_A","CA3431411935320151226_C1"
"CA3547311855319880811_A","CA3855712103319960802_C1"
"CA3547311855319880811_A","CA3583412025220120709_C1"
"CA3547311855319880811_A","CA4063112184820031027_C1"
"CA3547311855319880811_A","CA3335911836420070510_C1"
"CA3547311855319880811_A","CA4094212148720090802_C1"
"CA3547311855319880811_A","CA3769212044420080610_C1"
"CA3547311855319880811_A","CA3604211878120070706_C1"
"CA3547311855319880811_A","CA4016812363920150730_C1"
"CA3547311855319880811_A","CA3274911631019920719_C1"
"CA3547311855319880811_A","CA4083712302219870830_C1"
"CA3547311855319880811_A","CA3562811905219950529_C1"
"CA3547311855319880811_A","CA4078712209120080621_C1"
"CA3547311855319880811_A","CA3781011959119870801_C1"
"CA3547311855319880811_A","CA3915612338320080704_C1"
"CA3547311855319880811_A","CA3959712149920040811_C1"
"CA3547311855319880811_A","CA3976112380020080623_C1"
"CA3547311855319880811_A","CA3592511748620050718_C1"
"CA3548112026719930614_A","CA4072112286319940712_C1"
"CA3548112026719930614_A","CA3979312286719900809_C1"
"CA3548112026719930614_A","CA3958112134720080804_C1"
"CA3548112026719930614_A","CA3805012286419951003_C1"
"CA3548112026719930614_A","CA3606311866419960818_C1"
"CA3548112026719930614_A","CA3600911763520050819_C1"
"CA3548112026719930614_A","CA3462911830219860703_C1"
"CA3548112026719930614_A","CA3787811915920150815_C1"
"CA3548112026719930614_A","CA4124512068419880810_C1"
"CA3548112026719930614_A","CA3488112062219890614_C1"
"CA3548112026719930614_A","CA3510511831220120717_C1"
"CA3548112026719930614_A","CA3621511813520030827_C1"
"CA3548112026719930614_A","CA4145612142719990522_C1"
"CA3548112026719930614_A","CA3728211985320050702_C1"
"CA3548112026719930614_A","CA3586312104320090826_C1"
"CA3548112026719930614_A","CA3684611939119870831_C1"
"CA3548112026719930614_A","CA3448712019620040605_C1"
"CA3548112026719930614_A","CA4045612355620150806_C1"
"CA3548112026719930614_A","CA3673911825219850706_C1"
"CA3548112026719930614_A","CA3350011684320040425_C1"
"CA3552511899719970810_A","CA4090212304019870830_C1"
"CA3552511899719970810_A","CA3539611983319840819_C1"
"CA3552511899719970810_A","CA3680411928319860729_C1"
"CA3552511899719970810_A","CA3484512056319930615_C1"
"CA3552511899719970810_A","CA4199712363419870830_C1"
"CA3552511899719970810_A","CA4075212115820020926_C1"
"CA3552511899719970810_A","CA3793312038319840730_C1"
"CA3552511899719970810_A","CA3471012049419970927_C1"
"CA3552511899719970810_A","CA3951912133920150911_C1"
"CA3552511899719970810_A","CA3518512041619860826_C1"
"CA3552511899719970810_A","CA4179312283119870830_C1"
"CA3552511899719970810_A","CA3888612298219911018_C1"
"CA3552511899719970810_A","CA3591911943419920612_C1"
"CA3552511899719970810_A","CA3607412018819840329_C1"
"CA3552511899719970810_A","CA3621211899819880622_C1"
"CA3552511899719970810_A","CA3413411831120070508_C1"
"CA3552511899719970810_A","CA4025912391820030930_C1"
"CA3552511899719970810_A","CA3655211908319901008_C1"
"CA3552511899719970810_A","CA3915612338320080704_C1"
"CA3552511899719970810_A","CA3705711928720061201_C1"
"CA3553911883420050921_A","CA3360811688220040717_C1"
"CA3553911883420050921_A","CA3881112138320070716_C1"
"CA3553911883420050921_A","CA4038712317320150730_C1"
"CA3553911883420050921_A","CA4038412209519990823_C1"
"CA3553911883420050921_A","CA3975512133920080621_C1"
"CA3553911883420050921_A","CA4042012031420010808_C1"
"CA3553911883420050921_A","CA3436111726920070331_C1"
"CA3553911883420050921_A","CA3589912013419840525_C1"
"CA3553911883420050921_A","CA3814611990020030720_C1"
"CA3553911883420050921_A","CA3381411748319980831_C1"
"CA3553911883420050921_A","CA4030012273420050810_C1"
"CA3553911883420050921_A","CA3474111860820040712_C1"
"CA3553911883420050921_A","CA3398411985619990615_C1"
"CA3553911883420050921_A","CA3630012029019870514_C1"
"CA3553911883420050921_A","CA3794211948220090729_C1"
"CA3553911883420050921_A","CA3696412090419960512_C1"
"CA3553911883420050921_A","CA4099512207820120818_C1"
"CA3553911883420050921_A","CA3742611981719960801_C1"
"CA3553911883420050921_A","CA4035812356120150806_C1"
"CA3553911883420050921_A","CA3603411887520080826_C1"
"CA3558912020619920729_A","CA3771612024820000702_C1"
"CA3558912020619920729_A","CA3626012031719840525_C1"
"CA3558912020619920729_A","CA4042012031420010808_C1"
"CA3558912020619920729_A","CA3954212303919870831_C1"
"CA3558912020619920729_A","CA3655211908319901008_C1"
"CA3558912020619920729_A","CA3372911711819960829_C1"
"CA3558912020619920729_A","CA3687712096320030630_C1"
"CA3558912020619920729_A","CA3281011635519890621_C1"
"CA3558912020619920729_A","CA3824712190119890703_C1"
"CA3558912020619920729_A","CA3396111720119960630_C1"
"CA3558912020619920729_A","CA3539611983319840819_C1"
"CA3558912020619920729_A","CA4179312283119870830_C1"
"CA3558912020619920729_A","CA3924412120719880911_C1"
"CA3558912020619920729_A","CA3790211905120100726_C1"
"CA3558912020619920729_A","CA3381411748319980831_C1"
"CA3558912020619920729_A","CA4059212068919850708_C1"
"CA3558912020619920729_A","CA3576511828619870830_C1"
"CA3558912020619920729_A","CA3923312230719920921_C1"
"CA3558912020619920729_A","CA3431911917319871111_C1"
"CA3558912020619920729_A","CA3953212141419990823_C1"
"CA3559312038819940624_A","CA3996312371720060924_C1"
"CA3559312038819940624_A","CA4010712242519990622_C1"
"CA3559312038819940624_A","CA3332411665620030612_C1"
"CA3559312038819940624_A","CA3608212045920160702_C1"
"CA3559312038819940624_A","CA4037112070120060718_C1"
"CA3559312038819940624_A","CA3448712019620040605_C1"
"CA3559312038819940624_A","CA3599211702520060705_C1"
"CA3559312038819940624_A","CA3698911976620080610_C1"
"CA3559312038819940624_A","CA3700411949520160730_C1"
"CA3559312038819940624_A","CA4171712155520061024_C1"
"CA3559312038819940624_A","CA3665912086319860602_C1"
"CA3559312038819940624_A","CA4090212304019870830_C1"
"CA3559312038819940624_A","CA3511611978620100515_C1"
"CA3559312038819940624_A","CA3814611990020030720_C1"
"CA3559312038819940624_A","CA3920712310319951004_C1"
"CA3559312038819940624_A","CA3951912133920150911_C1"
"CA3559312038819940624_A","CA4016812363920150730_C1"
"CA3559312038819940624_A","CA3983412102119990823_C1"
"CA3559312038819940624_A","CA4192312065019840813_C1"
"CA3559312038819940624_A","CA4146612092420140703_C1"
"CA3562811905219950529_A","CA3953212141419990823_C1"
"CA3562811905219950529_A","CA3824712190119890703_C1"
"CA3562811905219950529_A","CA4179312283119870830_C1"
"CA3562811905219950529_A","CA3655211908319901008_C1"
"CA3562811905219950529_A","CA3801412057319960812_C1"
"CA3562811905219950529_A","CA4175912146419991102_C1"
"CA3562811905219950529_A","CA3776911967520120616_C1"
"CA3562811905219950529_A","CA4037112070120060718_C1"
"CA3562811905219950529_A","CA3762512119620040719_C1"
"CA3562811905219950529_A","CA3509311838420050709_C1"
"CA3562811905219950529_A","CA3402011446219950623_C1"
"CA3562811905219950529_A","CA3403511698620090830_C1"
"CA3562811905219950529_A","CA3944112156720080610_C1"
"CA3562811905219950529_A","CA3608912052220160809_C1"
"CA3562811905219950529_A","CA4042012031420010808_C1"
"CA3562811905219950529_A","CA3759211908519920820_C1"
"CA3562811905219950529_A","CA4114112280520140802_C1"
"CA3562811905219950529_A","CA4072312226319900808_C1"
"CA3562811905219950529_A","CA3584111804120160601_C1"
"CA3562811905219950529_A","CA3623312044519870519_C1"
"CA3567012100420160813_A","CA3332411665620030612_C1"
"CA3567012100420160813_A","CA3575211893120110621_C1"
"CA3567012100420160813_A","CA4007812267920080506_C1"
"CA3567012100420160813_A","CA3355611691120120814_C1"
"CA3567012100420160813_A","CA3509311838420050709_C1"
"CA3567012100420160813_A","CA3504111860819900807_C1"
"CA3567012100420160813_A","CA3988312279019940827_C1"
"CA3567012100420160813_A","CA4015912260019900830_C1"
"CA3567012100420160813_A","CA4003612349819900923_C1"
"CA3567012100420160813_A","CA4168212212720140731_C1"
"CA3567012100420160813_A","CA4057212208419860801_C1"
"CA3567012100420160813_A","CA4090212304019870830_C1"
"CA3567012100420160813_A","CA3469811712319930720_C1"
"CA3567012100420160813_A","CA3996312371720060924_C1"
"CA3567012100420160813_A","CA3548112026719930614_C1"
"CA3567012100420160813_A","CA4011712405220080621_C1"
"CA3567012100420160813_A","CA4184912355119870830_C1"
"CA3567012100420160813_A","CA3749212157220030827_C1"
"CA3567012100420160813_A","CA3396111657819880704_C1"
"CA3567012100420160813_A","CA3606311866419960818_C1"
"CA3568912021220020609_A","CA3484512056319930615_C1"
"CA3568912021220020609_A","CA4075212115820020926_C1"
"CA3568912021220020609_A","CA3615912025120061025_C1"
"CA3568912021220020609_A","CA3398611448919860413_C1"
"CA3568912021220020609_A","CA3715011941919920813_C1"
"CA3568912021220020609_A","CA3888612004020070623_C1"
"CA3568912021220020609_A","CA3469811712319930720_C1"
"CA3568912021220020609_A","CA3606311866419960818_C1"
"CA3568912021220020609_A","CA4199712363419870830_C1"
"CA3568912021220020609_A","CA3950412282120030903_C1"
"CA3568912021220020609_A","CA3603411887520080826_C1"
"CA3568912021220020609_A","CA3445211772619840706_C1"
"CA3568912021220020609_A","CA4139712116519870831_C1"
"CA3568912021220020609_A","CA3647112115219980803_C1"
"CA3568912021220020609_A","CA3695911870020010730_C1"
"CA3568912021220020609_A","CA3620811844420130823_C1"
"CA3568912021220020609_A","CA4090212304019870830_C1"
"CA3568912021220020609_A","CA4179312283119870830_C1"
"CA3568912021220020609_A","CA3271711662220060723_C1"
"CA3568912021220020609_A","CA3567012100420160813_C1"
"CA3570811796820100718_A","CA3607412018819840329_C1"
"CA3570811796820100718_A","CA3413411831120070508_C1"
"CA3570811796820100718_A","CA3404911655920050622_C1"
"CA3570811796820100718_A","CA3586312104320090826_C1"
"CA3570811796820100718_A","CA3657512062719960427_C1"
"CA3570811796820100718_A","CA3387911608820060707_C1"
"CA3570811796820100718_A","CA3601111879719850712_C1"
"CA3570811796820100718_A","CA3360811688220040717_C1"
"CA3570811796820100718_A","CA3619712028419960512_C1"
"CA3570811796820100718_A","CA4028412415619900808_C1"
"CA3570811796820100718_A","CA3604211878120070706_C1"
"CA3570811796820100718_A","CA3899912350320080621_C1"
"CA3570811796820100718_A","CA3381411748319980831_C1"
"CA3570811796820100718_A","CA3509311838420050709_C1"
"CA3570811796820100718_A","CA3698511863819880721_C1"
"CA3570811796820100718_A","CA3954212303919870831_C1"
"CA3570811796820100718_A","CA3398611448919860413_C1"
"CA3570811796820100718_A","CA3436111726920070331_C1"
"CA3570811796820100718_A","CA3741912166620040808_C1"
"CA3570811796820100718_A","CA3787811915920150815_C1"
"CA3571711855520140613_A","CA3776911967520120616_C1"
"CA3571711855520140613_A","CA3398411985619990615_C1"
"CA3571711855520140613_A","CA3381411748319980831_C1"
"CA3571711855520140613_A","CA4179312283119870830_C1"
"CA3571711855520140613_A","CA3599412057519850706_C1"
"CA3571711855520140613_A","CA3630012029019870514_C1"
"CA3571711855520140613_A","CA3421511829520050929_C1"
"CA3571711855520140613_A","CA3360811688220040717_C1"
"CA3571711855520140613_A","CA3975512133920080621_C1"
"CA3571711855520140613_A","CA3589912013419840525_C1"
"CA3571711855520140613_A","CA3801412057319960812_C1"
"CA3571711855520140613_A","CA3372911711819960829_C1"
"CA3571711855520140613_A","CA3954212303919870831_C1"
"CA3571711855520140613_A","CA3881112138320070716_C1"
"CA3571711855520140613_A","CA3511611978620100515_C1"
"CA3571711855520140613_A","CA3604211878120070706_C1"
"CA3571711855520140613_A","CA4059212068919850708_C1"
"CA3571711855520140613_A","CA4162412008719990925_C1"
"CA3571711855520140613_A","CA4075512062319940918_C1"
"CA3571711855520140613_A","CA4048812292220080621_C1"
"CA3574711817719940621_A","CA4037112070120060718_C1"
"CA3574711817719940621_A","CA3639412158320150919_C1"
"CA3574711817719940621_A","CA3463412033019970820_C1"
"CA3574711817719940621_A","CA3355611691120120814_C1"
"CA3574711817719940621_A","CA3838211998820030831_C1"
"CA3574711817719940621_A","CA3998112259119840712_C1"
"CA3574711817719940621_A","CA3591911943419920612_C1"
"CA3574711817719940621_A","CA3733112113520060526_C1"
"CA3574711817719940621_A","CA3749712017520120612_C1"
"CA3574711817719940621_A","CA3629712113219970531_C1"
"CA3574711817719940621_A","CA3531111866520030617_C1"
"CA3574711817719940621_A","CA4042012031420010808_C1"
"CA3574711817719940621_A","CA4192312065019840813_C1"
"CA3574711817719940621_A","CA3445211772619840706_C1"
"CA3574711817719940621_A","CA3976912001319850708_C1"
"CA3574711817719940621_A","CA4045612355620150806_C1"
"CA3574711817719940621_A","CA3923312230719920921_C1"
"CA3574711817719940621_A","CA3859811975220150620_C1"
"CA3574711817719940621_A","CA4010812030519870830_C1"
"CA3574711817719940621_A","CA4139712116519870831_C1"
"CA3575211893120110621_A","CA3673911825219850706_C1"
"CA3575211893120110621_A","CA4192312065019840813_C1"
"CA3575211893120110621_A","CA4037112070120060718_C1"
"CA3575211893120110621_A","CA3698511863819880721_C1"
"CA3575211893120110621_A","CA4083712302219870830_C1"
"CA3575211893120110621_A","CA3680411928319860729_C1"
"CA3575211893120110621_A","CA3591911943419920612_C1"
"CA3575211893120110621_A","CA4024312331620110923_C1"
"CA3575211893120110621_A","CA3782011879420030902_C1"
"CA3575211893120110621_A","CA3644111867320021010_C1"
"CA3575211893120110621_A","CA3976912001319850708_C1"
"CA3575211893120110621_A","CA3491911980619960703_C1"
"CA3575211893120110621_A","CA4170012150720030506_C1"
"CA3575211893120110621_A","CA3665912086319860602_C1"
"CA3575211893120110621_A","CA3698911976620080610_C1"
"CA3575211893120110621_A","CA4165512145820110608_C1"
"CA3575211893120110621_A","CA3915612338320080704_C1"
"CA3575211893120110621_A","CA3355611691120120814_C1"
"CA3575211893120110621_A","CA4096712232419990823_C1"
"CA3575211893120110621_A","CA3448712019620040605_C1"
"CA3576511828619870830_A","CA3464911838419890628_C1"
"CA3576511828619870830_A","CA3676311859919900713_C1"
"CA3576511828619870830_A","CA3954212303919870831_C1"
"CA3576511828619870830_A","CA4036812200519980802_C1"
"CA3576511828619870830_A","CA3975012017819870613_C1"
"CA3576511828619870830_A","CA3641412125020160522_C1"
"CA3576511828619870830_A","CA3656911816319890330_C1"
"CA3576511828619870830_A","CA3368011672119990828_C1"
"CA3576511828619870830_A","CA3783112171619980504_C1"
"CA3576511828619870830_A","CA3344811666519940624_C1"
"CA3576511828619870830_A","CA3281011635519890621_C1"
"CA3576511828619870830_A","CA4090212304019870830_C1"
"CA3576511828619870830_A","CA3895812277519870416_C1"
"CA3576511828619870830_A","CA3365811690720100717_C1"
"CA3576511828619870830_A","CA3607412018819840329_C1"
"CA3576511828619870830_A","CA3599412057519850706_C1"
"CA3576511828619870830_A","CA3998112259119840712_C1"
"CA3576511828619870830_A","CA3780612037620060703_C1"
"CA3576511828619870830_A","CA3525911502319940628_C1"
"CA3576511828619870830_A","CA3959912231720000505_C1"
"CA3578311796620100716_A","CA3402011446219950623_C1"
"CA3578311796620100716_A","CA4180412341220070710_C1"
